BU,schedule,range,step,biweekly,ak_annual_salary
GP,200,9,M,1958.25,50914.5
GP,200,10,M,2085.75,54229.5
GP,200,11,M,2225.25,57856.5
GP,200,12,M,2381.25,61912.5
GP,200,13,M,2556.0,66456.0
GP,200,14,M,2738.25,71194.5
GP,200,15,M,2943.75,76537.5
GP,200,16,M,3153.0,81978.0
GP,200,17,M,3369.0,87594.0
GP,200,18,M,3604.5,93717.0
GP,200,19,M,3852.0,100152.0
GP,200,20,M,4119.75,107113.5
GP,200,21,M,4410.0,114660.0
GP,200,22,M,4724.25,122830.5
GP,200,23,M,5067.0,131742.0
GP,200,24,M,5431.5,141219.0
GP,200,25,M,5838.75,151807.5
GP,200,26,M,6061.5,157599.0
GP,200,27,M,6271.5,163059.0
GP,200,5,N,1594.5,41457.0
GP,200,6,N,1690.5,43953.0
GP,200,7,N,1793.25,46624.5
GP,200,8,N,1910.25,49666.5
GP,200,9,N,2022.0,52572.0
GP,200,10,N,2153.25,55984.5
GP,200,11,N,2297.25,59728.5
GP,200,12,N,2458.5,63921.0
GP,200,13,N,2639.25,68620.5
GP,200,14,N,2827.5,73515.0
GP,200,15,N,3039.75,79033.5
GP,200,16,N,3255.75,84649.5
GP,200,17,N,3478.5,90441.0
GP,200,18,N,3721.5,96759.0
GP,200,19,N,3977.25,103408.5
GP,200,20,N,4254.0,110604.0
GP,200,21,N,4553.25,118384.5
GP,200,22,N,4878.0,126828.0
GP,200,23,N,5232.0,136032.0
GP,200,24,N,5607.75,145801.5
GP,200,25,N,6028.5,156741.0
GP,200,26,N,6258.75,162727.5
GP,200,27,N,6475.5,168363.0
GP,200,5,O,1646.25,42802.5
GP,200,6,O,1745.25,45376.5
GP,200,7,O,1851.75,48145.5
GP,200,8,O,1972.5,51285.0
GP,200,9,O,2088.0,54288.0
GP,200,10,O,2223.0,57798.0
GP,200,11,O,2372.25,61678.5
GP,200,12,O,2538.75,66007.5
GP,200,13,O,2724.75,70843.5
GP,200,14,O,2919.75,75913.5
GP,200,15,O,3138.75,81607.5
GP,200,16,O,3361.5,87399.0
GP,200,17,O,3591.75,93385.5
GP,200,18,O,3842.25,99898.5
GP,200,19,O,4106.25,106762.5
GP,200,20,O,4392.0,114192.0
GP,200,21,O,4701.0,122226.0
GP,200,22,O,5036.25,130942.5
GP,200,23,O,5402.25,140458.5
GP,200,24,O,5790.0,150540.0
GP,200,25,O,6224.25,161830.5
GP,200,26,O,6462.0,168012.0
GP,200,27,O,6686.25,173842.5
GP,200,5,P,1699.5,44187.0
GP,200,6,P,1802.25,46858.5
GP,200,7,P,1911.75,49705.5
GP,200,8,P,2036.25,52942.5
GP,200,9,P,2155.5,56043.0
GP,200,10,P,2295.0,59670.0
GP,200,11,P,2449.5,63687.0
GP,200,12,P,2621.25,68152.5
GP,200,13,P,2813.25,73144.5
GP,200,14,P,3015.0,78390.0
GP,200,15,P,3240.75,84259.5
GP,200,16,P,3471.0,90246.0
GP,200,17,P,3708.75,96427.5
GP,200,18,P,3966.75,103135.5
GP,200,19,P,4239.75,110233.5
GP,200,20,P,4534.5,117897.0
GP,200,21,P,4854.0,126204.0
GP,200,22,P,5199.75,135193.5
GP,200,23,P,5577.75,145021.5
GP,200,24,P,5978.25,155434.5
GP,200,25,P,6426.75,167095.5
GP,200,26,P,6672.0,173472.0
GP,200,27,P,6903.75,179497.5
GP,200,5,Q,1755.0,45630.0
GP,200,6,Q,1860.75,48379.5
GP,200,7,Q,1974.0,51324.0
GP,200,8,Q,2102.25,54658.5
GP,200,9,Q,2225.25,57856.5
GP,200,10,Q,2369.25,61600.5
GP,200,11,Q,2529.0,65754.0
GP,200,12,Q,2706.75,70375.5
GP,200,13,Q,2904.75,75523.5
GP,200,14,Q,3113.25,80944.5
GP,200,15,Q,3345.75,86989.5
GP,200,16,Q,3583.5,93171.0
GP,200,17,Q,3829.5,99567.0
GP,200,18,Q,4095.75,106489.5
GP,200,19,Q,4377.75,113821.5
GP,200,20,Q,4681.5,121719.0
GP,200,21,Q,5011.5,130299.0
GP,200,22,Q,5368.5,139581.0
GP,200,23,Q,5759.25,149740.5
GP,200,24,Q,6172.5,160485.0
GP,200,25,Q,6635.25,172516.5
GP,200,26,Q,6888.75,179107.5
GP,200,27,Q,7128.0,185328.0
GP,200,5,R,1812.0,47112.0
GP,200,6,R,1921.5,49959.0
GP,200,7,R,2038.5,53001.0
GP,200,8,R,2170.5,56433.0
GP,200,9,R,2297.25,59728.5
GP,200,10,R,2446.5,63609.0
GP,200,11,R,2611.5,67899.0
GP,200,12,R,2794.5,72657.0
GP,200,13,R,2999.25,77980.5
GP,200,14,R,3214.5,83577.0
GP,200,15,R,3454.5,89817.0
GP,200,16,R,3699.75,96193.5
GP,200,17,R,3954.0,102804.0
GP,200,18,R,4228.5,109941.0
GP,200,19,R,4520.25,117526.5
GP,200,20,R,4833.75,125677.5
GP,200,21,R,5174.25,134530.5
GP,200,22,R,5543.25,144124.5
GP,200,23,R,5946.75,154615.5
GP,200,24,R,6372.75,165691.5
GP,200,25,R,6851.25,178132.5
GP,200,26,R,7113.0,184938.0
GP,200,27,R,7359.75,191353.5
GP,200,5,S,1871.25,48652.5
GP,200,6,S,1983.75,51577.5
GP,200,7,S,2104.5,54717.0
GP,200,8,S,2241.0,58266.0
GP,200,9,S,2372.25,61678.5
GP,200,10,S,2526.0,65676.0
GP,200,11,S,2696.25,70102.5
GP,200,12,S,2885.25,75016.5
GP,200,13,S,3096.75,80515.5
GP,200,14,S,3318.75,86287.5
GP,200,15,S,3567.0,92742.0
GP,200,16,S,3819.75,99313.5
GP,200,17,S,4082.25,106138.5
GP,200,18,S,4365.75,113509.5
GP,200,19,S,4667.25,121348.5
GP,200,20,S,4990.5,129753.0
GP,200,21,S,5342.25,138898.5
GP,200,22,S,5723.25,148804.5
GP,200,23,S,6140.25,159646.5
GP,200,24,S,6579.75,171073.5
GP,200,25,S,7074.0,183924.0
GP,200,26,S,7344.0,190944.0
GP,200,27,S,7599.0,197574.0
GP,200,5,T,1932.0,50232.0
GP,200,6,T,2048.25,53254.5
GP,200,7,T,2172.75,56491.5
GP,200,8,T,2313.75,60157.5
GP,200,9,T,2449.5,63687.0
GP,200,10,T,2607.75,67801.5
GP,200,11,T,2784.0,72384.0
GP,200,12,T,2979.0,77454.0
GP,200,13,T,3197.25,83128.5
GP,200,14,T,3426.75,89095.5
GP,200,15,T,3683.25,95764.5
GP,200,16,T,3944.25,102550.5
GP,200,17,T,4215.0,109590.0
GP,200,18,T,4507.5,117195.0
GP,200,19,T,4818.75,125287.5
GP,200,20,T,5152.5,133965.0
GP,200,21,T,5515.5,143403.0
GP,200,22,T,5909.25,153640.5
GP,200,23,T,6339.75,164833.5
GP,200,24,T,6793.5,176631.0
GP,200,25,T,7304.25,189910.5
GP,200,26,T,7582.5,197145.0
GP,200,27,T,7845.75,203989.5
GP,200,5,U,1995.0,51870.0
GP,200,6,U,2115.0,54990.0
GP,200,7,U,2243.25,58324.5
GP,200,8,U,2388.75,62107.5
GP,200,9,U,2529.0,65754.0
GP,200,10,U,2692.5,70005.0
GP,200,11,U,2874.75,74743.5
GP,200,12,U,3075.75,79969.5
GP,200,13,U,3301.5,85839.0
GP,200,14,U,3537.75,91981.5
GP,200,15,U,3803.25,98884.5
GP,200,16,U,4072.5,105885.0
GP,200,17,U,4352.25,113158.5
GP,200,18,U,4653.75,120997.5
GP,200,19,U,4975.5,129363.0
GP,200,20,U,5319.75,138313.5
GP,200,21,U,5694.75,148063.5
GP,200,22,U,6101.25,158632.5
GP,200,23,U,6546.0,170196.0
GP,200,24,U,7014.0,182364.0
GP,200,25,U,7542.0,196092.0
GP,200,26,U,7829.25,203560.5
GP,200,27,U,8100.75,210619.5
GP,200,5,V,2059.5,53547.0
GP,200,6,V,2184.0,56784.0
GP,200,7,V,2316.0,60216.0
GP,200,8,V,2466.75,64135.5
GP,200,9,V,2611.5,67899.0
GP,200,10,V,2780.25,72286.5
GP,200,11,V,2968.5,77181.0
GP,200,12,V,3175.5,82563.0
GP,200,13,V,3408.75,88627.5
GP,200,14,V,3652.5,94965.0
GP,200,15,V,3927.0,102102.0
GP,200,16,V,4204.5,109317.0
GP,200,17,V,4494.0,116844.0
GP,200,18,V,4805.25,124936.5
GP,200,19,V,5137.5,133575.0
GP,200,20,V,5493.0,142818.0
GP,200,21,V,5880.0,152880.0
GP,200,22,V,6299.25,163780.5
GP,200,23,V,6759.0,175734.0
GP,200,24,V,7242.0,188292.0
GP,200,25,V,7787.25,202468.5
GP,200,26,V,8083.5,210171.0
GP,200,27,V,8364.0,217464.0
GP,200,5,W,2126.25,55282.5
GP,200,6,W,2255.25,58636.5
GP,200,7,W,2391.0,62166.0
GP,200,8,W,2547.0,66222.0
GP,200,9,W,2696.25,70102.5
GP,200,10,W,2870.25,74626.5
GP,200,11,W,3065.25,79696.5
GP,200,12,W,3279.0,85254.0
GP,200,13,W,3519.75,91513.5
GP,200,14,W,3771.0,98046.0
GP,200,15,W,4054.5,105417.0
GP,200,16,W,4341.0,112866.0
GP,200,17,W,4640.25,120646.5
GP,200,18,W,4961.25,128992.5
GP,200,19,W,5304.75,137923.5
GP,200,20,W,5671.5,147459.0
GP,200,21,W,6071.25,157852.5
GP,200,22,W,6504.0,169104.0
GP,200,23,W,6978.75,181447.5
GP,200,24,W,7477.5,194415.0
GP,200,25,W,8040.0,209040.0
GP,200,26,W,8346.0,216996.0
GP,200,27,W,8635.5,224523.0
GP,200,5,X,2195.25,57076.5
GP,200,6,X,2328.75,60547.5
GP,200,7,X,2469.0,64194.0
GP,200,8,X,2629.5,68367.0
GP,200,9,X,2784.0,72384.0
GP,200,10,X,2963.25,77044.5
GP,200,11,X,3165.0,82290.0
GP,200,12,X,3385.5,88023.0
GP,200,13,X,3634.5,94497.0
GP,200,14,X,3893.25,101224.5
GP,200,15,X,4186.5,108849.0
GP,200,16,X,4482.0,116532.0
GP,200,17,X,4791.0,124566.0
GP,200,18,X,5122.5,133185.0
GP,200,19,X,5477.25,142408.5
GP,200,20,X,5856.0,152256.0
GP,200,21,X,6268.5,162981.0
GP,200,22,X,6715.5,174603.0
GP,200,23,X,7205.25,187336.5
GP,200,24,X,7720.5,200733.0
GP,200,25,X,8301.0,215826.0
GP,200,26,X,8617.5,224055.0
GP,200,27,X,8916.0,231816.0
GP,200,5,Y,2266.5,58929.0
GP,200,6,Y,2404.5,62517.0
GP,200,7,Y,2549.25,66280.5
GP,200,8,Y,2715.0,70590.0
GP,200,9,Y,2874.75,74743.5
GP,200,10,Y,3059.25,79540.5
GP,200,11,Y,3267.75,84961.5
GP,200,12,Y,3495.75,90889.5
GP,200,13,Y,3752.25,97558.5
GP,200,14,Y,4020.0,104520.0
GP,200,15,Y,4322.25,112378.5
GP,200,16,Y,4627.5,120315.0
GP,200,17,Y,4947.0,128622.0
GP,200,18,Y,5289.0,137514.0
GP,200,19,Y,5655.0,147030.0
GP,200,20,Y,6046.5,157209.0
GP,200,21,Y,6472.5,168285.0
GP,200,22,Y,6933.75,180277.5
GP,200,23,Y,7439.25,193420.5
GP,200,24,Y,7971.75,207265.5
GP,200,25,Y,8571.0,222846.0
GP,200,26,Y,8897.25,231328.5
GP,200,27,Y,9205.5,239343.0
GP,200,5,Z,2340.0,60840.0
GP,200,6,Z,2482.5,64545.0
GP,200,7,Z,2631.75,68425.5
GP,200,8,Z,2803.5,72891.0
GP,200,9,Z,2968.5,77181.0
GP,200,10,Z,3159.0,82134.0
GP,200,11,Z,3374.25,87730.5
GP,200,12,Z,3609.0,93834.0
GP,200,13,Z,3874.5,100737.0
GP,200,14,Z,4150.5,107913.0
GP,200,15,Z,4462.5,116025.0
GP,200,16,Z,4778.25,124234.5
GP,200,17,Z,5107.5,132795.0
GP,200,18,Z,5460.75,141979.5
GP,200,19,Z,5838.75,151807.5
GP,200,20,Z,6243.0,162318.0
GP,200,21,Z,6682.5,173745.0
GP,200,22,Z,7158.75,186127.5
GP,200,23,Z,7680.75,199699.5
GP,200,24,Z,8230.5,213993.0
GP,200,25,Z,8849.25,230080.5
GP,200,26,Z,9186.75,238855.5
GP,200,27,Z,9504.75,247123.5
